"FID_","STATEFP10","COUNTYFP10","VTDST10","GEOID10","VTDI10","NAME10","NAMELSAD10","LSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
,"01","091","0301","010910301","P","VFW","VFW","00","G5240","S",144039057.000000,496601.000000,"+32.3801476","-087.7599606"
,"01","091","0302","010910302","P","Faunsdale","Faunsdale","00","G5240","S",133044927.000000,486567.000000,"+32.4445302","-087.6107606"
,"01","091","0303","010910303","P","Dayton","Dayton","00","G5240","S",106134654.000000,83264.000000,"+32.3639766","-087.6258286"
,"01","091","0402","010910402","P","Taylorville Voting Booth","Taylorville Voting Booth","00","G5240","S",50519200.000000,70186.000000,"+32.2961214","-087.5172387"
,"01","091","0401","010910401","P","Thomaston","Thomaston","00","G5240","S",198630617.000000,265077.000000,"+32.2699497","-087.6152533"
,"01","091","0305","010910305","A","Cornerstone Church","Cornerstone Church","00","G5240","N",47897556.000000,189587.000000,"+32.3041422","-087.7579946"
,"01","063","4-3-4A","010634-3-4A","P","Morrow-Brown Rec Center-King Village","Morrow-Brown Rec Center-King Village","00","G5240","S",408901.000000,1190.000000,"+32.8264974","-087.8854736"
,"01","091","0502","010910502","A","Old Linden Courthouse","Old Linden Courthouse","00","G5240","N",108947912.000000,134850.000000,"+32.1965962","-087.8273506"
,"01","091","0403","010910403","P","Flatwoods Voting Booth","Flatwoods Voting Booth","00","G5240","S",54509063.000000,67074.000000,"+32.1700105","-087.5459292"
,"01","091","0405","010910405","P","Magnolia","Magnolia","00","G5240","S",103161462.000000,0.000000,"+32.1449372","-087.6301453"
,"01","091","0409","010910409","P","Octagon","Octagon","00","G5240","S",117184470.000000,334426.000000,"+32.2191859","-087.7387857"
,"01","091","0407","010910407","P","Surginer","Surginer","00","G5240","S",140149725.000000,0.000000,"+32.0916301","-087.6953227"
,"01","091","0408","010910408","P","Dixon's Mill","Dixon's Mill","00","G5240","S",171392434.000000,134944.000000,"+32.0539504","-087.7708467"
,"01","091","0504","010910504","P","Sweet Water","Sweet Water","00","G5240","S",117869017.000000,0.000000,"+32.1103896","-087.8622507"
,"01","091","0505","010910505","P","Hoboken","Hoboken","00","G5240","S",74794869.000000,22839.000000,"+32.0342863","-087.9090479"
,"01","091","0511","010910511","P","Myrtlewood","Myrtlewood","00","G5240","S",220929816.000000,2341842.000000,"+32.2269077","-087.9252219"
,"01","091","0508","010910508","A","Nanafalia","Nanafalia","00","G5240","N",120788201.000000,943599.000000,"+32.1085755","-087.9922587"
,"01","091","0509","010910509","P","Aimwell","Aimwell","00","G5240","S",23076650.000000,36387.000000,"+32.1074405","-087.9149427"
,"01","091","0507","010910507","P","Putnam","Putnam","00","G5240","S",114983886.000000,1436387.000000,"+32.0372333","-088.0424388"
,"01","063","2-5-7","010632-5-7","P","National Guard Armory","National Guard Armory","00","G5240","S",4654695.000000,33720.000000,"+32.8490059","-087.9040369"
,"01","063","1-1","010631-1","P","Greene County Courthouse","Greene County Courthouse","00","G5240","S",19412082.000000,20440.000000,"+32.8738978","-087.8874753"
,"01","007","1","010071","A","Green Pond Fire Dept.-1","Green Pond Fire Dept.-1","00","G5240","N",90253817.000000,646734.000000,"+33.2082672","-087.0782697"
,"01","007","10","0100710","A","Alternative School-10","Alternative School-10","00","G5240","N",78891027.000000,237240.000000,"+33.1147468","-087.0689328"
,"01","007","11","0100711","A","Alternative School-11","Alternative School-11","00","G5240","N",94598342.000000,348988.000000,"+33.1235834","-087.1608816"
,"01","007","6","010076","A","Six Mile Comm Center-6","Six Mile Comm Center-6","00","G5240","N",122754317.000000,147261.000000,"+32.9995929","-086.9755381"
,"01","007","5","010075","A","Rock Building-5","Rock Building-5","00","G5240","N",253903101.000000,1797595.000000,"+32.9371183","-087.0921955"
,"01","007","12","0100712","A","Eoline Fire Dept.-12","Eoline Fire Dept.-12","00","G5240","N",128117411.000000,230103.000000,"+33.0069703","-087.2479405"
,"01","131","5003B","011315003B","P","Yellow Bluff","Yellow Bluff","00","G5240","S",55431826.000000,3138367.000000,"+31.9465072","-087.4771564"
,"01","131","6002-3","011316002-3","P","Pine Hill 6002 6003","Pine Hill 6002 6003","00","G5240","S",122257688.000000,753860.000000,"+31.9593428","-087.5627760"
,"01","131","6005","011316005","P","Sunny South","Sunny South","00","G5240","S",19449744.000000,0.000000,"+31.9699730","-087.6523693"
,"01","131","5004","011315004","P","Canton Bend","Canton Bend","00","G5240","S",43019806.000000,782611.000000,"+31.9811347","-087.3724302"
,"01","131","3005","011313005","P","Camden Crthse Annex/Pebble Hill 3005/09 11","Camden Crthse Annex/Pebble Hill 3005/09 11","00","G5240","S",121598144.000000,64634.000000,"+31.9170162","-087.2889764"
,"01","131","3001","011313001","P","Magnolia","Magnolia","00","G5240","S",30908399.000000,90281.000000,"+31.9687397","-087.3491543"
,"01","131","1050","011311050","P","Courthouse Annex","Courthouse Annex","00","G5240","S",134941688.000000,20773.000000,"+31.9075265","-087.1914146"
,"01","131","1001","011311001","P","National Guard Armory 1001 1002 1003","National Guard Armory 1001 1002 1003","00","G5240","S",11895427.000000,34892.000000,"+31.9988157","-087.2897745"
,"01","131","2003","011312003","P","Snow Hill","Snow Hill","00","G5240","S",94380677.000000,18072.000000,"+32.0043625","-087.0487337"
,"01","131","2004","011312004","P","Shady Acres","Shady Acres","00","G5240","S",183532062.000000,213491.000000,"+31.9840374","-087.1453368"
,"01","131","2007","011312007","P","Bridgeport","Bridgeport","00","G5240","S",59801934.000000,5050042.000000,"+32.0386743","-087.2325568"
,"01","131","1004","011311004","P","E M Jones Store","E M Jones Store","00","G5240","S",106572204.000000,77981.000000,"+31.8673440","-087.0745247"
,"01","131","2002","011312002","P","Furman","Furman","00","G5240","S",135014773.000000,110518.000000,"+31.9988514","-086.9226108"
,"01","025","0030","010250030","A","Jackson City Hall","Jackson City Hall","00","G5240","N",112075088.000000,2479037.000000,"+31.4896906","-087.8641411"
,"01","025","0010","010250010","A","Goodhope AME Church/0012 Alma Volunteer Fire Dept.","Goodhope AME Church/0012 Alma Volunteer Fire Dept.","00","G5240","N",250613380.000000,4946439.000000,"+31.4399488","-087.7011688"
,"01","025","0040","010250040","A","OVERSTREET GROCERY","OVERSTREET GROCERY","00","G5240","N",92238587.000000,0.000000,"+31.5448205","-087.7748804"
,"01","025","0050","010250050","A","Morning Star Church","Morning Star Church","00","G5240","N",127167204.000000,206739.000000,"+31.5537771","-087.6583863"
,"01","025","0020","010250020","A","Saltworks Voting House","Saltworks Voting House","00","G5240","N",316915545.000000,15962992.000000,"+31.3118065","-087.8538305"
,"01","025","1200","010251200","A","Whatley Timber Company/Grove Hill National Guard","Whatley Timber Company/Grove Hill National Guard","00","G5240","N",73270417.000000,185250.000000,"+31.6970473","-087.7309003"
,"01","025","1000","010251000","A","Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers","Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers","00","G5240","N",277428298.000000,98407.000000,"+31.6649369","-087.8292633"
,"01","025","0070","010250070","A","Skipper Fire Station-Jackson National Guard-Jackson Fire Dept.","Skipper Fire Station-Jackson National Guard-Jackson Fire Dept.","00","G5240","N",134517886.000000,870485.000000,"+31.5866471","-087.9138473"
,"01","025","0090","010250090","A","Winn Fire Dept.","Winn Fire Dept.","00","G5240","N",123659636.000000,49074.000000,"+31.6994331","-087.9276168"
,"01","131","3002","011313002","P","Holy Cross Lutheran Church","Holy Cross Lutheran Church","00","G5240","S",7658218.000000,312623.000000,"+32.0275083","-087.3077369"
,"01","131","4001","011314001","P","Boykin","Boykin","00","G5240","S",101365646.000000,14565134.000000,"+32.0953028","-087.3164663"
,"01","131","4002-4","011314002-4","P","Alberta","Alberta","00","G5240","S",40766044.000000,23678.000000,"+32.2333363","-087.4353000"
,"01","131","5006","011315006","P","Whiskey Run","Whiskey Run","00","G5240","S",7617137.000000,0.000000,"+32.0225313","-087.3288065"
,"01","131","6001-6","011316001-6","P","Lamison/Arlington 6001 6006","Lamison/Arlington 6001 6006","00","G5240","S",60944383.000000,98448.000000,"+32.0707010","-087.5820489"
,"01","131","4006","011314006","P","Millers Ferry","Millers Ferry","00","G5240","S",129450996.000000,15190163.000000,"+32.0482775","-087.3749448"
,"01","025","1500","010251500","A","Hopewell Baptist Church Voting District","Hopewell Baptist Church Voting District","00","G5240","N",218958454.000000,0.000000,"+31.8287360","-087.9139768"
,"01","025","1800","010251800","A","Fulton City Hall","Fulton City Hall","00","G5240","N",195153013.000000,3408015.000000,"+31.9109850","-088.0339097"
,"01","025","1100","010251100","A","Morning Star Church/Nettlesboro Fire Dept","Morning Star Church/Nettlesboro Fire Dept","00","G5240","N",322165474.000000,898065.000000,"+31.7283488","-087.6074611"
,"01","025","0060","010250060","A","Tri-Community Fire Dept.","Tri-Community Fire Dept.","00","G5240","N",44561892.000000,608021.000000,"+31.5963159","-087.5840487"
,"01","025","1400","010251400","A","Thomasville National Guard Amory","Thomasville National Guard Amory","00","G5240","N",78682435.000000,49974.000000,"+31.8658807","-087.6867319"
,"01","025","1900","010251900","A","Walnut Grove Church","Walnut Grove Church","00","G5240","N",53757984.000000,27230.000000,"+31.9726217","-087.8709178"
,"01","025","1300","010251300","A","Coffeeville High School Gym","Coffeeville High School Gym","00","G5240","N",312340562.000000,4340056.000000,"+31.7747335","-088.0631217"
,"01","025","0080","010250080","A","Salitpa Fire Dept.","Salitpa Fire Dept.","00","G5240","N",89884964.000000,2298796.000000,"+31.6235873","-088.0562543"
,"01","025","2100","010252100","A","Thomasville Fire Dept#3/Thomasville City Hall/Springfield Methodist Church/Thomasville National Guar","Thomasville Fire Dept#3/Thomasville City Hall/Springfield Methodist Church/Thomasville National Guar","00","G5240","N",15979014.000000,0.000000,"+31.7730955","-087.7059104"
,"01","025","1600","010251600","A","Opine-Tallahatta Fire Dept","Opine-Tallahatta Fire Dept","00","G5240","N",77390167.000000,0.000000,"+31.9143252","-087.8970751"
,"01","025","2000","010252000","A","BASHI METHODIST CHURCH","BASHI METHODIST CHURCH","00","G5240","N",223935567.000000,67406.000000,"+31.9036759","-087.7624439"
,"01","025","2200","010252200","A","Fulton City Hall","Fulton City Hall","00","G5240","N",66913808.000000,46671.000000,"+31.7980792","-087.7327973"
,"01","131","5002","011315002","P","Pine Hill","Pine Hill","00","G5240","S",2270936.000000,0.000000,"+31.9588160","-087.6310534"
,"01","131","5005","011315005","P","Lower Peachtree","Lower Peachtree","00","G5240","S",50123597.000000,601905.000000,"+31.9097869","-087.5762115"
,"01","131","6004","011316004","P","Lower Peachtree","Lower Peachtree","00","G5240","S",74487177.000000,0.000000,"+31.8804483","-087.6143471"
,"01","131","5003A","011315003A","P","Yellow Bluff","Yellow Bluff","00","G5240","S",18694853.000000,239210.000000,"+31.9854015","-087.4895402"
,"01","131","5001","011315001","P","Annemanie","Annemanie","00","G5240","S",30275057.000000,14403.000000,"+32.0436624","-087.5331779"
,"01","095","28-1","0109528-1","P","Lattiwood Comm Center","Lattiwood Comm Center","00","G5240","S",9827969.000000,0.000000,"+34.2725932","-086.2991511"
,"01","095","27-2","0109527-2","P","Union Grove Comm Center","Union Grove Comm Center","00","G5240","S",64928299.000000,2325266.000000,"+34.4124087","-086.4382540"
,"01","095","21","0109521","P","Ruth Fire Dept","Ruth Fire Dept","00","G5240","S",54761742.000000,379037.000000,"+34.3507123","-086.5482476"
,"01","095","26-2","0109526-2","P","Arab Comm Center","Arab Comm Center","00","G5240","S",15691829.000000,224614.000000,"+34.3300783","-086.5185162"
,"01","095","25","0109525","P","Grassy School Gym","Grassy School Gym","00","G5240","S",54952383.000000,348706.000000,"+34.3360492","-086.4447659"
,"01","031","1","010311","P","Perry's Store","Perry's Store","00","G5240","S",57802908.000000,444638.000000,"+31.3008397","-086.1711286"
,"01","031","20","0103120","P","Basin","Basin","00","G5240","S",49114402.000000,0.000000,"+31.3451270","-086.1327189"
,"01","031","18","0103118","P","Kinston","Kinston","00","G5240","S",46187547.000000,162164.000000,"+31.2226030","-086.1595843"
,"01","031","6-1","010316-1","P","Elba National Guard Armory","Elba National Guard Armory","00","G5240","S",78498620.000000,201611.000000,"+31.4278547","-086.0688534"
,"01","031","10-1","0103110-1","A","Victoria","Victoria","00","G5240","N",93294071.000000,84283.000000,"+31.4984846","-085.9421162"
,"01","031","21","0103121","P","Wise Mill","Wise Mill","00","G5240","S",44719794.000000,44390.000000,"+31.4816701","-086.0011810"
,"01","031","15","0103115","A","Zion Chapel","Zion Chapel","00","G5240","N",78922530.000000,10573.000000,"+31.5843120","-085.9908655"
,"01","031","10-2","0103110-2","P","Chestnut Grove","Chestnut Grove","00","G5240","S",37513047.000000,0.000000,"+31.5804335","-085.9196213"
,"01","031","12","0103112","P","Eanon","Eanon","00","G5240","S",118073969.000000,0.000000,"+31.4925761","-085.8378226"
,"01","005","0010","010050010","A","Baker Hill Town Hall","Baker Hill Town Hall","00","G5240","N",230250287.000000,322519.000000,"+31.8348660","-085.3256533"
,"01","005","0100","010050100","A","Blue Springs City Hall","Blue Springs City Hall","00","G5240","N",198168374.000000,28114.000000,"+31.6893584","-085.4737627"
,"01","005","0070","010050070","A","Cowikee Volunteer Fire Department","Cowikee Volunteer Fire Department","00","G5240","N",98882642.000000,4576165.000000,"+32.0439229","-085.1485947"
,"01","005","0020","010050020","A","Sutton's Restaurant/Elamville Volunteer Fire Department","Sutton's Restaurant/Elamville Volunteer Fire Department","00","G5240","N",160825576.000000,287192.000000,"+31.6879699","-085.6548850"
,"01","005","0090","010050090","A","Louisville City Hall","Louisville City Hall","00","G5240","N",185311303.000000,230539.000000,"+31.8271036","-085.4801981"
,"01","005","0030","010050030","A","Clio City Hall","Clio City Hall","00","G5240","N",161980526.000000,517126.000000,"+31.7648134","-085.5883512"
,"01","005","0080","010050080","A","Green's Cross Roads/ Mt. Andrew Community Ctr.","Green's Cross Roads/ Mt. Andrew Community Ctr.","00","G5240","N",292241775.000000,265574.000000,"+31.9116566","-085.5577518"
,"01","005","0040","010050040","A","White Oak Methodist Church","White Oak Methodist Church","00","G5240","N",139284456.000000,2584105.000000,"+31.7501163","-085.2496238"
,"01","005","0050","010050050","A","Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG","Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG","00","G5240","N",154957972.000000,41114078.000000,"+31.9064931","-085.1501343"
,"01","005","0060","010050060","A","Clayton Courthouse","Clayton Courthouse","00","G5240","N",355784368.000000,717107.000000,"+31.9387178","-085.3467820"
,"01","005","1100","010051100","A","Springhill Volunteer Fire Department","Springhill Volunteer Fire Department","00","G5240","N",314131670.000000,222158.000000,"+32.0471774","-085.3128164"
,"01","131","3004","011313004","P","Sedan","Sedan","00","G5240","S",60111743.000000,0.000000,"+31.8674949","-087.3415936"
,"01","131","3003","011313003","P","Coy 3003 3010","Coy 3003 3010","00","G5240","S",138140036.000000,2235440.000000,"+31.8696938","-087.4516158"
,"01","123","303","01123303","A","Hackneyville Volunteer Fire Department","Hackneyville Volunteer Fire Department","00","G5240","N",134116864.000000,685772.000000,"+33.0469464","-085.9450939"
,"01","123","401","01123401","A","Cowpens Voting House","Cowpens Voting House","00","G5240","N",109883524.000000,1504865.000000,"+33.0294947","-085.8531167"
,"01","123","301","01123301","P","Hillabee Baptist Church","Hillabee Baptist Church","00","G5240","S",22205277.000000,270474.000000,"+32.9898281","-085.9063509"
,"01","123","203","01123203","P","Alex City Fire Station Lakehill","Alex City Fire Station Lakehill","00","G5240","S",32758426.000000,4351171.000000,"+32.9007221","-085.9143127"
